"","date","unemp","infgap","ppi","infexp","cpi","s_shock"
"1","1957-03-31",3.7,NA,NA,NA,NA,NA
"2","1957-06-30",4.3,NA,0.32206147000422,NA,0.893341656678093,0.795577685588
"3","1957-09-30",4.4,NA,0.641027836091901,NA,0.744288390707837,0.21852193920715
"4","1957-12-31",5.2,NA,0.318979536810016,NA,0.528263246442728,-0.626683752459023
"5","1958-03-31",6.7,NA,0.950878796902721,NA,1.39520923848973,2.85973802485788
"6","1958-06-30",7.3,NA,-0.315956029036846,NA,0.138456235341122,-0.799814252331643
"7","1958-09-30",7.1,NA,0,NA,0,-1.3490737914557
"8","1958-12-31",6.2,NA,0,NA,0.207325575300432,-1.85527153399292
"9","1959-03-31",5.6,-2.54255985317616,0.315956029036846,2.54255985317616,0,-1.33556050620598
"10","1959-06-30",5,-1.25663507512966,0,1.73872967275696,0.482094597627292,-0.729438696958162
"11","1959-09-30",5.5,-0.729748846210188,0,1.20953043824353,0.479781592033346,0.596811114333562
"12","1959-12-31",5.3,-0.440830810611592,-0.632913505164767,0.986348699415407,0.545517888803815,-0.449516884001788
"13","1960-03-31",5.4,-0.9279494567487,0.947874395454384,0.9279494567487,0,-1.30933013798771
"14","1960-06-30",5.4,-0.540613568944781,-0.314960890289617,1.21835252370442,0.677738954759644,1.40589756511211
"15","1960-09-30",5.5,-1.47175708937169,-0.315956029036846,1.47175708937169,0,1.30505825392646
